-7.72664062499999999999999999999999999999999999999999999999999999999999999999999e-01 -7.648593749999999999999999999999999999999999999999999999999999999999999999999791e-01 9.07382251428299607975055886807347653637020190372381996880330663401478179942142e-01 9.114650543626613179208894718830564268516013624010864202897015222456289825545037e-01 0
-7.72664062499999999999999999999999999999999999999999999999999999999999999999999e-01 -7.648593749999999999999999999999999999999999999999999999999999999999999999999791e-01 9.114650543626613179208894718830564268516013624010864202897015222456289825544951e-01 9.155478572970230278667230569587652000661825344297908436990723810897797851668481e-01 0
-7.648593749999999999999999999999999999999999999999999999999999999999999999999963e-01 -7.57054687499999999999999999999999999999999999999999999999999999999999999999985e-01 8.992166455595761880833887166559301072078578463149731500615889457131765747174272e-01 9.032994484939378980292223017316388804224390183436775734709598045573273773297975e-01 0
-7.648593749999999999999999999999999999999999999999999999999999999999999999999963e-01 -7.57054687499999999999999999999999999999999999999999999999999999999999999999985e-01 9.032994484939378980292223017316388804224390183436775734709598045573273773297889e-01 9.073822514282996079750558868073476536370201903723819968803306634014781799421506e-01 0
-7.570546874999999999999999999999999999999999999999999999999999999999999999999936e-01 -7.492499999999999999999999999999999999999999999999999999999999999999999999999996e-01 8.992166455595761880833887166559301072078578463149731500615889457131765747174272e-01 9.032994484939378980292223017316388804224390183436775734709598045573273773297975e-01 0
-7.648593749999999999999999999999999999999999999999999999999999999999999999999963e-01 -7.57054687499999999999999999999999999999999999999999999999999999999999999999985e-01 9.07382251428299607975055886807347653637020190372381996880330663401478179942142e-01 9.114650543626613179208894718830564268516013624010864202897015222456289825545037e-01 0
-9.599765625000000000000000000000000000000000000000000000000000000000000000000032e-01 -9.521718750000000000000000000000000000000000000000000000000000000000000000000006e-01 9.237134631657464477583902271101827464953448784871996905178140987780813903915284e-01 9.277962661001081577042238121858915197099260505159041139271849576222321930038987e-01 0
-9.599765625000000000000000000000000000000000000000000000000000000000000000000032e-01 -9.521718750000000000000000000000000000000000000000000000000000000000000000000006e-01 9.277962661001081577042238121858915197099260505159041139271849576222321930038901e-01 9.318790690344698676500573972616002929245072225446085373365558164663829956162518e-01 0
-9.521718750000000000000000000000000000000000000000000000000000000000000000000178e-01 -9.443671875000000000000000000000000000000000000000000000000000000000000000000065e-01 9.155478572970230278667230569587652000661825344297908436990723810897797851668395e-01 9.196306602313847378125566420344739732807637064584952671084432399339305877792012e-01 0
-9.521718750000000000000000000000000000000000000000000000000000000000000000000178e-01 -9.443671875000000000000000000000000000000000000000000000000000000000000000000065e-01 9.196306602313847378125566420344739732807637064584952671084432399339305877791926e-01 9.237134631657464477583902271101827464953448784871996905178140987780813903915456e-01 0
-9.443671875000000000000000000000000000000000000000000000000000000000000000000151e-01 -9.365625000000000000000000000000000000000000000000000000000000000000000000000038e-01 9.155478572970230278667230569587652000661825344297908436990723810897797851668395e-01 9.196306602313847378125566420344739732807637064584952671084432399339305877792012e-01 1
-9.443671875000000000000000000000000000000000000000000000000000000000000000000151e-01 -9.365625000000000000000000000000000000000000000000000000000000000000000000000038e-01 9.196306602313847378125566420344739732807637064584952671084432399339305877791926e-01 9.237134631657464477583902271101827464953448784871996905178140987780813903915456e-01 1
-9.521718750000000000000000000000000000000000000000000000000000000000000000000178e-01 -9.443671875000000000000000000000000000000000000000000000000000000000000000000065e-01 9.237134631657464477583902271101827464953448784871996905178140987780813903915284e-01 9.277962661001081577042238121858915197099260505159041139271849576222321930038987e-01 0
-9.521718750000000000000000000000000000000000000000000000000000000000000000000178e-01 -9.443671875000000000000000000000000000000000000000000000000000000000000000000065e-01 9.277962661001081577042238121858915197099260505159041139271849576222321930038901e-01 9.318790690344698676500573972616002929245072225446085373365558164663829956162518e-01 0
-9.443671875000000000000000000000000000000000000000000000000000000000000000000151e-01 -9.365625000000000000000000000000000000000000000000000000000000000000000000000038e-01 9.237134631657464477583902271101827464953448784871996905178140987780813903915284e-01 9.277962661001081577042238121858915197099260505159041139271849576222321930038987e-01 1
-9.443671875000000000000000000000000000000000000000000000000000000000000000000151e-01 -9.365625000000000000000000000000000000000000000000000000000000000000000000000038e-01 9.277962661001081577042238121858915197099260505159041139271849576222321930038901e-01 9.318790690344698676500573972616002929245072225446085373365558164663829956162518e-01 1
-9.599765625000000000000000000000000000000000000000000000000000000000000000000032e-01 -9.521718750000000000000000000000000000000000000000000000000000000000000000000006e-01 9.318790690344698676500573972616002929245072225446085373365558164663829956162432e-01 9.359618719688315775958909823373090661390883945733129607459266753105337982286135e-01 0
-9.599765625000000000000000000000000000000000000000000000000000000000000000000032e-01 -9.521718750000000000000000000000000000000000000000000000000000000000000000000006e-01 9.359618719688315775958909823373090661390883945733129607459266753105337982286049e-01 9.400446749031932875417245674130178393536695666020173841552975341546846008409752e-01 0
-9.599765625000000000000000000000000000000000000000000000000000000000000000000032e-01 -9.521718750000000000000000000000000000000000000000000000000000000000000000000006e-01 9.40044674903193287541724567413017839353669566602017384155297534154684600840958e-01 9.44127477837554997487558152488726612568250738630721807564668392998835403453311e-01 0
-9.599765625000000000000000000000000000000000000000000000000000000000000000000032e-01 -9.521718750000000000000000000000000000000000000000000000000000000000000000000006e-01 9.441274778375549974875581524887266125682507386307218075646683929988354034533024e-01 9.482102807719167074333917375644353857828319106594262309740392518429862060656641e-01 0
-9.521718750000000000000000000000000000000000000000000000000000000000000000000092e-01 -9.365625000000000000000000000000000000000000000000000000000000000000000000000038e-01 9.318790690344698676500573972616002929245072225446085373365558164663829956162432e-01 9.400446749031932875417245674130178393536695666020173841552975341546846008409666e-01 1
-9.521718750000000000000000000000000000000000000000000000000000000000000000000092e-01 -9.365625000000000000000000000000000000000000000000000000000000000000000000000038e-01 9.40044674903193287541724567413017839353669566602017384155297534154684600840958e-01 9.482102807719167074333917375644353857828319106594262309740392518429862060656641e-01 1
-9.755859375000000000000000000000000000000000000000000000000000000000000000000000e-01 -9.677812499999999999999999999999999999999999999999999999999999999999999999999887e-01 9.767899013124486770542268330943967982849001148603571948396352637520418243521357e-01 9.808727042468103870000604181701055714994812868890616182490061225961926269644887e-01 0
-9.677812500000000000000000000000000000000000000000000000000000000000000000000059e-01 -9.599765624999999999999999999999999999999999999999999999999999999999999999999946e-01 9.522930837062784173792253226401441589974130826881306543834101106871370086780172e-01 9.563758866406401273250589077158529322119942547168350777927809695312878112903789e-01 0
-9.599765625000000000000000000000000000000000000000000000000000000000000000000032e-01 -9.521718750000000000000000000000000000000000000000000000000000000000000000000006e-01 9.482102807719167074333917375644353857828319106594262309740392518429862060656555e-01 9.522930837062784173792253226401441589974130826881306543834101106871370086780258e-01 0
-9.599765625000000000000000000000000000000000000000000000000000000000000000000032e-01 -9.521718750000000000000000000000000000000000000000000000000000000000000000000006e-01 9.522930837062784173792253226401441589974130826881306543834101106871370086780172e-01 9.563758866406401273250589077158529322119942547168350777927809695312878112903789e-01 0
-9.677812500000000000000000000000000000000000000000000000000000000000000000000059e-01 -9.599765624999999999999999999999999999999999999999999999999999999999999999999946e-01 9.563758866406401273250589077158529322119942547168350777927809695312878112903703e-01 9.604586895750018372708924927915617054265754267455395012021518283754386139027233e-01 0
-9.677812500000000000000000000000000000000000000000000000000000000000000000000059e-01 -9.599765624999999999999999999999999999999999999999999999999999999999999999999946e-01 9.604586895750018372708924927915617054265754267455395012021518283754386139027147e-01 9.645414925093635472167260778672704786411565987742439246115226872195894165150764e-01 0
-9.599765625000000000000000000000000000000000000000000000000000000000000000000032e-01 -9.521718750000000000000000000000000000000000000000000000000000000000000000000006e-01 9.563758866406401273250589077158529322119942547168350777927809695312878112903703e-01 9.604586895750018372708924927915617054265754267455395012021518283754386139027233e-01 1
-9.599765625000000000000000000000000000000000000000000000000000000000000000000032e-01 -9.521718750000000000000000000000000000000000000000000000000000000000000000000006e-01 9.604586895750018372708924927915617054265754267455395012021518283754386139027147e-01 9.645414925093635472167260778672704786411565987742439246115226872195894165150764e-01 1
-9.521718750000000000000000000000000000000000000000000000000000000000000000000092e-01 -9.365625000000000000000000000000000000000000000000000000000000000000000000000038e-01 9.482102807719167074333917375644353857828319106594262309740392518429862060656555e-01 9.563758866406401273250589077158529322119942547168350777927809695312878112903789e-01 1
-9.521718750000000000000000000000000000000000000000000000000000000000000000000092e-01 -9.365625000000000000000000000000000000000000000000000000000000000000000000000038e-01 9.563758866406401273250589077158529322119942547168350777927809695312878112903703e-01 9.645414925093635472167260778672704786411565987742439246115226872195894165150764e-01 1
-9.677812500000000000000000000000000000000000000000000000000000000000000000000059e-01 -9.599765624999999999999999999999999999999999999999999999999999999999999999999946e-01 9.645414925093635472167260778672704786411565987742439246115226872195894165150678e-01 9.686242954437252571625596629429792518557377708029483480208935460637402191274295e-01 0
-9.677812500000000000000000000000000000000000000000000000000000000000000000000059e-01 -9.599765624999999999999999999999999999999999999999999999999999999999999999999946e-01 9.686242954437252571625596629429792518557377708029483480208935460637402191274209e-01 9.727070983780869671083932480186880250703189428316527714302644049078910217397912e-01 0
-9.599765625000000000000000000000000000000000000000000000000000000000000000000032e-01 -9.521718750000000000000000000000000000000000000000000000000000000000000000000006e-01 9.645414925093635472167260778672704786411565987742439246115226872195894165150678e-01 9.686242954437252571625596629429792518557377708029483480208935460637402191274295e-01 1
-9.599765625000000000000000000000000000000000000000000000000000000000000000000032e-01 -9.521718750000000000000000000000000000000000000000000000000000000000000000000006e-01 9.686242954437252571625596629429792518557377708029483480208935460637402191274209e-01 9.727070983780869671083932480186880250703189428316527714302644049078910217397912e-01 1
-9.677812500000000000000000000000000000000000000000000000000000000000000000000059e-01 -9.599765624999999999999999999999999999999999999999999999999999999999999999999946e-01 9.727070983780869671083932480186880250703189428316527714302644049078910217397826e-01 9.767899013124486770542268330943967982849001148603571948396352637520418243521443e-01 0
-9.677812500000000000000000000000000000000000000000000000000000000000000000000059e-01 -9.599765624999999999999999999999999999999999999999999999999999999999999999999946e-01 9.767899013124486770542268330943967982849001148603571948396352637520418243521357e-01 9.808727042468103870000604181701055714994812868890616182490061225961926269644887e-01 0
-9.599765625000000000000000000000000000000000000000000000000000000000000000000032e-01 -9.521718750000000000000000000000000000000000000000000000000000000000000000000006e-01 9.727070983780869671083932480186880250703189428316527714302644049078910217397826e-01 9.767899013124486770542268330943967982849001148603571948396352637520418243521443e-01 1
-9.599765625000000000000000000000000000000000000000000000000000000000000000000032e-01 -9.521718750000000000000000000000000000000000000000000000000000000000000000000006e-01 9.767899013124486770542268330943967982849001148603571948396352637520418243521357e-01 9.808727042468103870000604181701055714994812868890616182490061225961926269644887e-01 1
-9.521718750000000000000000000000000000000000000000000000000000000000000000000092e-01 -9.365625000000000000000000000000000000000000000000000000000000000000000000000038e-01 9.645414925093635472167260778672704786411565987742439246115226872195894165150678e-01 9.727070983780869671083932480186880250703189428316527714302644049078910217397912e-01 1
-9.521718750000000000000000000000000000000000000000000000000000000000000000000092e-01 -9.365625000000000000000000000000000000000000000000000000000000000000000000000038e-01 9.727070983780869671083932480186880250703189428316527714302644049078910217397826e-01 9.808727042468103870000604181701055714994812868890616182490061225961926269644887e-01 1
-9.365625000000000000000000000000000000000000000000000000000000000000000000000124e-01 -8.741250000000000000000000000000000000000000000000000000000000000000000000000082e-01 9.155478572970230278667230569587652000661825344297908436990723810897797851668395e-01 9.482102807719167074333917375644353857828319106594262309740392518429862060656641e-01 1
-9.365625000000000000000000000000000000000000000000000000000000000000000000000124e-01 -8.741250000000000000000000000000000000000000000000000000000000000000000000000082e-01 9.482102807719167074333917375644353857828319106594262309740392518429862060656555e-01 9.808727042468103870000604181701055714994812868890616182490061225961926269644887e-01 1
-9.755859375000000000000000000000000000000000000000000000000000000000000000000000e-01 -9.677812499999999999999999999999999999999999999999999999999999999999999999999887e-01 9.808727042468103870000604181701055714994812868890616182490061225961926269644801e-01 9.849555071811720969458940032458143447140624589177660416583769814403434295768418e-01 0
-9.755859375000000000000000000000000000000000000000000000000000000000000000000000e-01 -9.677812499999999999999999999999999999999999999999999999999999999999999999999887e-01 9.849555071811720969458940032458143447140624589177660416583769814403434295768332e-01 9.890383101155338068917275883215231179286436309464704650677478402844942321892035e-01 0
-9.755859375000000000000000000000000000000000000000000000000000000000000000000000e-01 -9.677812499999999999999999999999999999999999999999999999999999999999999999999887e-01 9.890383101155338068917275883215231179286436309464704650677478402844942321891949e-01 9.931211130498955168375611733972318911432248029751748884771186991286450348015566e-01 0
-9.755859375000000000000000000000000000000000000000000000000000000000000000000000e-01 -9.677812499999999999999999999999999999999999999999999999999999999999999999999887e-01 9.93121113049895516837561173397231891143224802975174888477118699128645034801548e-01 9.97203915984257226783394758472940664357805975003879311886489557972795837413901e-01 0
-9.755859375000000000000000000000000000000000000000000000000000000000000000000000e-01 -9.677812499999999999999999999999999999999999999999999999999999999999999999999887e-01 9.972039159842572267833947584729406643578059750038793118864895579727958374138838e-01 1.001286718918618936729228343548649437572387147032583735295860416816946640026271 0
-9.755859375000000000000000000000000000000000000000000000000000000000000000000000e-01 -9.677812499999999999999999999999999999999999999999999999999999999999999999999887e-01 1.001286718918618936729228343548649437572387147032583735295860416816946640026254 1.005369521852980646675061928624358210786968319061288158705231275661097442638633 0
-9.833906250000000000000000000000000000000000000000000000000000000000000000000113e-01 -9.755859375000000000000000000000000000000000000000000000000000000000000000000000e-01 1.009452324787342356620895513700066984001549491089992582114602134505248245250978 1.013535127721704066566729098775775757216130663118697005523972993349399047863339 0
-9.755859375000000000000000000000000000000000000000000000000000000000000000000000e-01 -9.677812499999999999999999999999999999999999999999999999999999999999999999999887e-01 1.005369521852980646675061928624358210786968319061288158705231275661097442638616 1.009452324787342356620895513700066984001549491089992582114602134505248245250995 0
-9.755859375000000000000000000000000000000000000000000000000000000000000000000000e-01 -9.677812499999999999999999999999999999999999999999999999999999999999999999999887e-01 1.009452324787342356620895513700066984001549491089992582114602134505248245250978 1.013535127721704066566729098775775757216130663118697005523972993349399047863339 0
-9.677812500000000000000000000000000000000000000000000000000000000000000000000059e-01 -9.599765624999999999999999999999999999999999999999999999999999999999999999999946e-01 9.808727042468103870000604181701055714994812868890616182490061225961926269644801e-01 9.849555071811720969458940032458143447140624589177660416583769814403434295768418e-01 0
-9.677812500000000000000000000000000000000000000000000000000000000000000000000059e-01 -9.599765624999999999999999999999999999999999999999999999999999999999999999999946e-01 9.849555071811720969458940032458143447140624589177660416583769814403434295768332e-01 9.890383101155338068917275883215231179286436309464704650677478402844942321892035e-01 1
-9.599765625000000000000000000000000000000000000000000000000000000000000000000032e-01 -9.521718750000000000000000000000000000000000000000000000000000000000000000000006e-01 9.808727042468103870000604181701055714994812868890616182490061225961926269644801e-01 9.849555071811720969458940032458143447140624589177660416583769814403434295768418e-01 1
-9.599765625000000000000000000000000000000000000000000000000000000000000000000032e-01 -9.521718750000000000000000000000000000000000000000000000000000000000000000000006e-01 9.849555071811720969458940032458143447140624589177660416583769814403434295768332e-01 9.890383101155338068917275883215231179286436309464704650677478402844942321892035e-01 1
-9.677812500000000000000000000000000000000000000000000000000000000000000000000059e-01 -9.521718750000000000000000000000000000000000000000000000000000000000000000000006e-01 9.890383101155338068917275883215231179286436309464704650677478402844942321891949e-01 9.97203915984257226783394758472940664357805975003879311886489557972795837413901e-01 1
-9.521718750000000000000000000000000000000000000000000000000000000000000000000092e-01 -9.365625000000000000000000000000000000000000000000000000000000000000000000000038e-01 9.808727042468103870000604181701055714994812868890616182490061225961926269644801e-01 9.890383101155338068917275883215231179286436309464704650677478402844942321892035e-01 1
-9.521718750000000000000000000000000000000000000000000000000000000000000000000092e-01 -9.365625000000000000000000000000000000000000000000000000000000000000000000000038e-01 9.890383101155338068917275883215231179286436309464704650677478402844942321891949e-01 9.97203915984257226783394758472940664357805975003879311886489557972795837413901e-01 1
-9.677812500000000000000000000000000000000000000000000000000000000000000000000059e-01 -9.365625000000000000000000000000000000000000000000000000000000000000000000000038e-01 9.972039159842572267833947584729406643578059750038793118864895579727958374138924e-01 1.013535127721704066566729098775775757216130663118697005523972993349399047863339 1
-9.833906250000000000000000000000000000000000000000000000000000000000000000000113e-01 -9.755859375000000000000000000000000000000000000000000000000000000000000000000000e-01 1.013535127721704066566729098775775757216130663118697005523972993349399047863305 1.017617930656065776512562683851484530430711835147401428933343852193549850475666 0
-9.833906250000000000000000000000000000000000000000000000000000000000000000000113e-01 -9.755859375000000000000000000000000000000000000000000000000000000000000000000000e-01 1.017617930656065776512562683851484530430711835147401428933343852193549850475649 1.021700733590427486458396268927193303645293007176105852342714711037700653088028 0
-9.755859375000000000000000000000000000000000000000000000000000000000000000000000e-01 -9.677812499999999999999999999999999999999999999999999999999999999999999999999887e-01 1.013535127721704066566729098775775757216130663118697005523972993349399047863305 1.017617930656065776512562683851484530430711835147401428933343852193549850475666 0
-9.755859375000000000000000000000000000000000000000000000000000000000000000000000e-01 -9.677812499999999999999999999999999999999999999999999999999999999999999999999887e-01 1.017617930656065776512562683851484530430711835147401428933343852193549850475649 1.021700733590427486458396268927193303645293007176105852342714711037700653088028 1
-9.833906250000000000000000000000000000000000000000000000000000000000000000000113e-01 -9.755859375000000000000000000000000000000000000000000000000000000000000000000000e-01 1.021700733590427486458396268927193303645293007176105852342714711037700653088011 1.02578353652478919640422985400290207685987417920481027575208556988185145570039 0
-9.833906250000000000000000000000000000000000000000000000000000000000000000000113e-01 -9.755859375000000000000000000000000000000000000000000000000000000000000000000000e-01 1.025783536524789196404229854002902076859874179204810275752085569881851455700373 1.029866339459150906350063439078610850074455351233514699161456428726002258312717 0
-9.755859375000000000000000000000000000000000000000000000000000000000000000000000e-01 -9.677812499999999999999999999999999999999999999999999999999999999999999999999887e-01 1.021700733590427486458396268927193303645293007176105852342714711037700653088011 1.02578353652478919640422985400290207685987417920481027575208556988185145570039 1
-9.755859375000000000000000000000000000000000000000000000000000000000000000000000e-01 -9.677812499999999999999999999999999999999999999999999999999999999999999999999887e-01 1.025783536524789196404229854002902076859874179204810275752085569881851455700373 1.029866339459150906350063439078610850074455351233514699161456428726002258312717 1
-9.833906250000000000000000000000000000000000000000000000000000000000000000000113e-01 -9.755859375000000000000000000000000000000000000000000000000000000000000000000000e-01 1.029866339459150906350063439078610850074455351233514699161456428726002258312700 1.033949142393512616295897024154319623289036523262219122570827287570153060925061 0
-9.833906250000000000000000000000000000000000000000000000000000000000000000000113e-01 -9.755859375000000000000000000000000000000000000000000000000000000000000000000000e-01 1.033949142393512616295897024154319623289036523262219122570827287570153060925044 1.038031945327874326241730609230028396503617695290923545980198146414303863537423 0
-9.755859375000000000000000000000000000000000000000000000000000000000000000000000e-01 -9.677812499999999999999999999999999999999999999999999999999999999999999999999887e-01 1.029866339459150906350063439078610850074455351233514699161456428726002258312700 1.033949142393512616295897024154319623289036523262219122570827287570153060925061 1
-9.755859375000000000000000000000000000000000000000000000000000000000000000000000e-01 -9.677812499999999999999999999999999999999999999999999999999999999999999999999887e-01 1.033949142393512616295897024154319623289036523262219122570827287570153060925044 1.038031945327874326241730609230028396503617695290923545980198146414303863537423 1
-9.833906250000000000000000000000000000000000000000000000000000000000000000000113e-01 -9.755859375000000000000000000000000000000000000000000000000000000000000000000000e-01 1.038031945327874326241730609230028396503617695290923545980198146414303863537406 1.042114748262236036187564194305737169718198867319627969389569005258454666149785 0
-9.833906250000000000000000000000000000000000000000000000000000000000000000000113e-01 -9.755859375000000000000000000000000000000000000000000000000000000000000000000000e-01 1.042114748262236036187564194305737169718198867319627969389569005258454666149768 1.046197551196597746133397779381445942932780039348332392798939864102605468762112 0
-9.755859375000000000000000000000000000000000000000000000000000000000000000000000e-01 -9.677812499999999999999999999999999999999999999999999999999999999999999999999887e-01 1.038031945327874326241730609230028396503617695290923545980198146414303863537406 1.042114748262236036187564194305737169718198867319627969389569005258454666149785 1
-9.755859375000000000000000000000000000000000000000000000000000000000000000000000e-01 -9.677812499999999999999999999999999999999999999999999999999999999999999999999887e-01 1.042114748262236036187564194305737169718198867319627969389569005258454666149768 1.046197551196597746133397779381445942932780039348332392798939864102605468762112 1
-9.677812500000000000000000000000000000000000000000000000000000000000000000000059e-01 -9.365625000000000000000000000000000000000000000000000000000000000000000000000038e-01 1.013535127721704066566729098775775757216130663118697005523972993349399047863305 1.029866339459150906350063439078610850074455351233514699161456428726002258312717 1
-9.677812500000000000000000000000000000000000000000000000000000000000000000000059e-01 -9.365625000000000000000000000000000000000000000000000000000000000000000000000038e-01 1.029866339459150906350063439078610850074455351233514699161456428726002258312700 1.046197551196597746133397779381445942932780039348332392798939864102605468762112 1
-9.365625000000000000000000000000000000000000000000000000000000000000000000000124e-01 -8.741250000000000000000000000000000000000000000000000000000000000000000000000082e-01 9.808727042468103870000604181701055714994812868890616182490061225961926269644801e-01 1.013535127721704066566729098775775757216130663118697005523972993349399047863322 1
-9.365625000000000000000000000000000000000000000000000000000000000000000000000124e-01 -8.741250000000000000000000000000000000000000000000000000000000000000000000000082e-01 1.013535127721704066566729098775775757216130663118697005523972993349399047863305 1.046197551196597746133397779381445942932780039348332392798939864102605468762112 1
-8.741250000000000000000000000000000000000000000000000000000000000000000000000254e-01 -8.116875000000000000000000000000000000000000000000000000000000000000000000000039e-01 9.155478572970230278667230569587652000661825344297908436990723810897797851668395e-01 9.482102807719167074333917375644353857828319106594262309740392518429862060656641e-01 1
-8.741250000000000000000000000000000000000000000000000000000000000000000000000254e-01 -8.42906250000000000000000000000000000000000000000000000000000000000000000000006e-01 9.482102807719167074333917375644353857828319106594262309740392518429862060656555e-01 9.645414925093635472167260778672704786411565987742439246115226872195894165150764e-01 1
-8.741250000000000000000000000000000000000000000000000000000000000000000000000254e-01 -8.42906250000000000000000000000000000000000000000000000000000000000000000000006e-01 9.645414925093635472167260778672704786411565987742439246115226872195894165150678e-01 9.808727042468103870000604181701055714994812868890616182490061225961926269644887e-01 1
-8.429062500000000000000000000000000000000000000000000000000000000000000000000146e-01 -8.116875000000000000000000000000000000000000000000000000000000000000000000000039e-01 9.482102807719167074333917375644353857828319106594262309740392518429862060656555e-01 9.645414925093635472167260778672704786411565987742439246115226872195894165150764e-01 1
-8.429062500000000000000000000000000000000000000000000000000000000000000000000146e-01 -8.272968750000000000000000000000000000000000000000000000000000000000000000000093e-01 9.645414925093635472167260778672704786411565987742439246115226872195894165150678e-01 9.727070983780869671083932480186880250703189428316527714302644049078910217397912e-01 1
-8.429062500000000000000000000000000000000000000000000000000000000000000000000146e-01 -8.272968750000000000000000000000000000000000000000000000000000000000000000000093e-01 9.727070983780869671083932480186880250703189428316527714302644049078910217397826e-01 9.808727042468103870000604181701055714994812868890616182490061225961926269644887e-01 1
-8.272968750000000000000000000000000000000000000000000000000000000000000000000179e-01 -8.116875000000000000000000000000000000000000000000000000000000000000000000000039e-01 9.645414925093635472167260778672704786411565987742439246115226872195894165150678e-01 9.727070983780869671083932480186880250703189428316527714302644049078910217397912e-01 1
-8.272968750000000000000000000000000000000000000000000000000000000000000000000265e-01 -8.194921875000000000000000000000000000000000000000000000000000000000000000000066e-01 9.727070983780869671083932480186880250703189428316527714302644049078910217397826e-01 9.767899013124486770542268330943967982849001148603571948396352637520418243521443e-01 1
-8.272968750000000000000000000000000000000000000000000000000000000000000000000265e-01 -8.194921875000000000000000000000000000000000000000000000000000000000000000000066e-01 9.767899013124486770542268330943967982849001148603571948396352637520418243521357e-01 9.808727042468103870000604181701055714994812868890616182490061225961926269644887e-01 1
-8.194921875000000000000000000000000000000000000000000000000000000000000000000152e-01 -8.116875000000000000000000000000000000000000000000000000000000000000000000000039e-01 9.727070983780869671083932480186880250703189428316527714302644049078910217397826e-01 9.767899013124486770542268330943967982849001148603571948396352637520418243521443e-01 1
-8.194921875000000000000000000000000000000000000000000000000000000000000000000152e-01 -8.116875000000000000000000000000000000000000000000000000000000000000000000000039e-01 9.767899013124486770542268330943967982849001148603571948396352637520418243521357e-01 9.808727042468103870000604181701055714994812868890616182490061225961926269644887e-01 0
-8.116875000000000000000000000000000000000000000000000000000000000000000000000125e-01 -7.960781249999999999999999999999999999999999999999999999999999999999999999999985e-01 9.155478572970230278667230569587652000661825344297908436990723810897797851668395e-01 9.237134631657464477583902271101827464953448784871996905178140987780813903915456e-01 1
-8.116875000000000000000000000000000000000000000000000000000000000000000000000125e-01 -7.960781249999999999999999999999999999999999999999999999999999999999999999999985e-01 9.23713463165746447758390227110182746495344878487199690517814098778081390391537e-01 9.318790690344698676500573972616002929245072225446085373365558164663829956162518e-01 1
-7.960781250000000000000000000000000000000000000000000000000000000000000000000071e-01 -7.804687499999999999999999999999999999999999999999999999999999999999999999999931e-01 9.155478572970230278667230569587652000661825344297908436990723810897797851668395e-01 9.237134631657464477583902271101827464953448784871996905178140987780813903915456e-01 1
-7.960781250000000000000000000000000000000000000000000000000000000000000000000071e-01 -7.882734374999999999999999999999999999999999999999999999999999999999999999999958e-01 9.237134631657464477583902271101827464953448784871996905178140987780813903915284e-01 9.277962661001081577042238121858915197099260505159041139271849576222321930038987e-01 1
-7.960781250000000000000000000000000000000000000000000000000000000000000000000071e-01 -7.882734374999999999999999999999999999999999999999999999999999999999999999999958e-01 9.277962661001081577042238121858915197099260505159041139271849576222321930038901e-01 9.318790690344698676500573972616002929245072225446085373365558164663829956162518e-01 1
-7.882734375000000000000000000000000000000000000000000000000000000000000000000044e-01 -7.804687499999999999999999999999999999999999999999999999999999999999999999999931e-01 9.237134631657464477583902271101827464953448784871996905178140987780813903915284e-01 9.277962661001081577042238121858915197099260505159041139271849576222321930038987e-01 1
-7.882734375000000000000000000000000000000000000000000000000000000000000000000044e-01 -7.804687499999999999999999999999999999999999999999999999999999999999999999999931e-01 9.277962661001081577042238121858915197099260505159041139271849576222321930038901e-01 9.318790690344698676500573972616002929245072225446085373365558164663829956162518e-01 0
-8.116875000000000000000000000000000000000000000000000000000000000000000000000125e-01 -7.960781249999999999999999999999999999999999999999999999999999999999999999999985e-01 9.318790690344698676500573972616002929245072225446085373365558164663829956162432e-01 9.400446749031932875417245674130178393536695666020173841552975341546846008409666e-01 1
-8.116875000000000000000000000000000000000000000000000000000000000000000000000125e-01 -7.960781249999999999999999999999999999999999999999999999999999999999999999999985e-01 9.40044674903193287541724567413017839353669566602017384155297534154684600840958e-01 9.482102807719167074333917375644353857828319106594262309740392518429862060656641e-01 1
-7.960781250000000000000000000000000000000000000000000000000000000000000000000071e-01 -7.882734374999999999999999999999999999999999999999999999999999999999999999999958e-01 9.318790690344698676500573972616002929245072225446085373365558164663829956162432e-01 9.359618719688315775958909823373090661390883945733129607459266753105337982286135e-01 1
-7.960781250000000000000000000000000000000000000000000000000000000000000000000071e-01 -7.882734374999999999999999999999999999999999999999999999999999999999999999999958e-01 9.359618719688315775958909823373090661390883945733129607459266753105337982286049e-01 9.400446749031932875417245674130178393536695666020173841552975341546846008409752e-01 1
-7.882734375000000000000000000000000000000000000000000000000000000000000000000044e-01 -7.804687499999999999999999999999999999999999999999999999999999999999999999999931e-01 9.318790690344698676500573972616002929245072225446085373365558164663829956162432e-01 9.359618719688315775958909823373090661390883945733129607459266753105337982286135e-01 0
-7.882734375000000000000000000000000000000000000000000000000000000000000000000044e-01 -7.804687499999999999999999999999999999999999999999999999999999999999999999999931e-01 9.359618719688315775958909823373090661390883945733129607459266753105337982286049e-01 9.400446749031932875417245674130178393536695666020173841552975341546846008409752e-01 0
-7.960781250000000000000000000000000000000000000000000000000000000000000000000071e-01 -7.882734374999999999999999999999999999999999999999999999999999999999999999999958e-01 9.40044674903193287541724567413017839353669566602017384155297534154684600840958e-01 9.44127477837554997487558152488726612568250738630721807564668392998835403453311e-01 0
-7.960781250000000000000000000000000000000000000000000000000000000000000000000071e-01 -7.882734374999999999999999999999999999999999999999999999999999999999999999999958e-01 9.441274778375549974875581524887266125682507386307218075646683929988354034533024e-01 9.482102807719167074333917375644353857828319106594262309740392518429862060656641e-01 0
